,"[Zr], M","[BDC], M",Modulator,"[Mod],M",[H$_2$O]:[Zr] ratio,"Aging, h","T, $^o$C",Number of DMF washes,Total washes,Last  solvent in pores,"Activation T, $^o$C","Activation time, h","Time of synthesis, h",Zr source,Area,Size,Defects
146,0.07273770282264183,0.07264771875784855,None,0.0,23.96982857142857,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1337.613117415525,64.51101007315657,4.611913090249567
147,0.018406025152432386,0.018485920603429337,AcOH,33.78390532544378,0.0,0.0,120.0,1,7,Acetone,250.0,24.0,24.0,False,1474.5163056110673,216.26207438328498,4.838357254515598
148,0.06847618145634016,0.06839146933443016,AcOH,14.981142857142856,23.96982857142857,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1416.8506757461962,67.55437218457129,4.380060552464115
149,0.02210013127477977,0.022217462977568887,AcOH,100.01299999999998,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1471.8274683022157,632.212931219764,4.299364896928886
150,0.02484378027245681,0.02497567826920819,Form,30.0039,10.44796,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1490.7820691076013,108.93590142966463,4.134257680355933
151,0.008853015774615967,0.00788948180130311,BzOH,29.609788235294115,0.0,0.0,120.0,3,4,Acetone,120.0,36.0,24.0,False,1467.0828367182978,228.60862632347116,4.6551432502438645
152,0.02094211599139977,0.025582375248299524,BzOH,36.657589916666666,0.0,0.0,120.0,4,8,Acetone,120.0,12.0,24.0,True,1474.2542577084769,300.29280320268776,4.1815555606234325
153,0.02574665293511844,0.025883344368867755,BzOH,30.0039,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1465.2923499576318,146.04327207267897,4.294502702577474
154,0.06950289638030027,0.06941691410579187,AcOH,14.981142857142856,11.984914285714288,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1406.6034589318115,76.29491198022151,4.495865954000449
155,0.04999932934004213,0.05233199458266409,Form,99.93138936535163,2.997941680960549,0.0,120.0,2,5,Acetone,120.0,4.0,24.0,False,1543.7645695870142,224.23100811694425,4.710902899311589
156,0.0348308811033239,0.037133036083561895,AcOH,6.525120000000001,20.693952000000003,0.0,120.0,3,7,Acetone,120.0,12.0,24.0,False,1454.7322580953496,120.89337249826812,4.561588028342053
157,0.024312231289063683,0.02444130724161261,TFA,30.0039,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1528.6577039525798,155.69036235717502,4.2898369422918385
158,0.01718477229871649,0.01725936662974208,AcOH,101.35171597633136,0.0,0.0,120.0,1,7,Acetone,250.0,24.0,24.0,False,1541.8081109219504,502.22772228736085,4.740668306715765
159,0.03352428767593546,0.04627400228736532,HCl,22.37184,77.23877759999998,0.0,80.0,3,9,Acetone,25.0,12.0,24.0,False,1546.2198810140853,153.91015167324576,4.788546884372446
160,0.017164435290078956,0.017155239872389094,BzOH,49.4239,0.0,0.0,120.0,3,3,Acetone,60.0,8.0,12.0,False,1536.3923026275418,681.6614047872762,4.244781382159574
161,0.06560182090861835,0.06552066466812513,AcOH,29.962285714285716,11.984914285714288,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1456.2150813710139,98.82646439873844,4.404096638054802
162,0.017774445857986175,0.017851599798409706,AcOH,67.56781065088758,0.0,0.0,120.0,1,7,Acetone,250.0,24.0,24.0,False,1532.3518499358076,456.36425306176284,4.832265959220997
163,0.028994291982343982,0.0309106762818861,AcOH,107.66448000000004,20.693952000000003,0.0,120.0,3,7,Acetone,120.0,12.0,24.0,False,1573.8346461633846,369.93830414738625,4.101119548454361
164,0.08153106762787506,0.06019382411364594,Form,66.47772631578947,0.0,0.0,120.0,0,5,Acetone,110.0,12.0,48.0,False,1590.5398020400066,262.0811833622841,4.415470527272243
165,0.04995644826856697,0.04992592586621978,Form,99.73711931330472,3.000515021459228,0.0,120.0,1,7,Acetone,80.0,12.0,24.0,False,1654.1508199779698,194.57894185195272,4.291346512546209
166,0.0369156006799616,0.036945384950760635,None,0.0,3.0008631090487237,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1076.8122365161255,196.30259394128268,5.085553604866497
167,0.03681151628583425,0.036776784502547885,None,0.0,3.7631895348837214,0.0,120.0,3,6,DCM,170.0,12.0,21.0,False,1071.9005185261703,137.61011983266047,5.000414899524555
168,0.036004701474203635,0.03603375081266743,AcOH,12.003452436194895,3.0008631090487237,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1250.3982560336872,236.85139814125125,4.519041498159856
169,0.034309829023075965,0.034337510903361526,AcOH,36.01035730858469,3.000863109048724,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1378.1719002005714,273.78141642770095,4.370326743241959
170,0.03041709744730609,0.03038839881863412,AcOH,99.99041860465117,3.7631895348837214,0.0,120.0,3,6,DCM,170.0,12.0,21.0,False,1516.4558324026023,351.60994361057897,4.4355457916173044
171,0.030482853859514505,0.0305074480570179,AcOH,100.05580510440834,3.0008631090487237,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1462.4334504946953,436.10203308648113,4.063719311629243
172,0.035704944096149376,0.03573375158415543,TFA,12.003452436194895,3.000863109048724,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1487.65493434998,358.7518761469108,4.477091004593639
173,0.02591085999746165,0.025886413018228114,AcOH,199.9998055813954,3.7631895348837214,0.0,120.0,3,6,DCM,170.0,12.0,21.0,False,1531.0061436742503,556.0902879514813,4.389958028108466
174,0.03350703854791268,0.03353407272022474,TFA,36.01035730858469,3.000863109048724,0.0,120.0,3,6,DCM,100.0,12.0,72.0,False,1637.7459030684372,422.8500586741693,4.100757953276734
175,0.03232899163899927,0.032298489132045916,Form,99.99041860465117,3.7631895348837214,0.0,120.0,3,6,DCM,170.0,12.0,21.0,False,1697.7031968282927,209.8859966142872,4.438513782201896
176,0.028814009820161787,0.028786823709790407,Form,199.9998055813953,3.7631895348837214,0.0,120.0,3,6,DCM,170.0,12.0,21.0,False,1741.2516603591716,454.0723638576274,4.397670875100779
177,0.07273770282264183,0.07264771875784855,None,0.0,23.96982857142857,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1100.1920176614562,66.2811368571858,4.688507715449731
178,0.008139898625395353,0.008122072902950795,HCl,23.17209056603773,80.02505660377359,0.0,70.0,5,5,DMF,200.0,16.0,24.0,False,1002.3020444580291,155.20464494575373,4.62634611272387
179,0.157735586797075,0.3158332381308061,HCl,2.1140629463105,7.2975234065062144,0.0,220.0,2,2,DMF,200.0,24.0,24.0,False,1033.2248911001554,221.2037543775088,5.617480136017873
180,0.03365575547074305,0.059013553052594064,AcOH,10.1955,0.0,0.0,120.0,1,2,Ethanol,80.0,12.0,24.0,False,1039.138545973353,93.15020155425947,4.588685383797125
181,0.03396453115183077,0.04716886487697935,None,0.0,0.0,0.0,120.0,2,3,Ethanol,300.0,1.0,24.0,False,847.5343254871534,138.63711936443738,5.320770544092447
182,0.09000600755235152,0.12499749192399527,Form,23.091051251489873,0.0,0.0,120.0,2,3,Ethanol,300.0,1.0,24.0,False,967.0054350015187,145.0742402612669,5.035471515487514
183,0.026978027271846883,0.037743972388774916,None,0.0,14.00203475513428,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,1046.4044953785487,62.48900462559715,4.092178155611919
184,0.09165475154896532,0.09350496949692574,TFA,0.0,0.0,0.5,120.0,5,2,MeOH,150.0,8.0,72.0,False,1127.4927624302074,296.4637972171619,5.2156928439377825
185,0.1016992790937178,0.1348341660145669,BzOH,13.274430379746835,0.0,0.0,120.0,2,5,MeOH,120.0,24.0,24.0,False,1164.1422740866246,376.59885935136043,4.990684322192286
186,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,3.0,False,1104.728002695721,54.628550849823256,4.209230492392014
187,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,0.5,False,1103.0855279340599,46.95131645607793,4.205377371243786
188,0.0136057576187628,0.01356395860212687,HF,3.0004999245283037,4.87581237735849,0.0,120.0,2,4,MeOH,90.0,12.0,24.0,False,887.7853573894472,724.5071230536032,3.621751559927067
189,0.0266288372877675,0.03725543343873528,None,0.0,41.00595892575039,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,869.1634471205564,49.341716551778944,5.12912824133712
190,0.026288571274529302,0.03677937969028705,None,0.0,68.00988309636651,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,848.5417267440183,46.27473986136843,5.223989733647837
191,0.0246140271818938,0.024666393727740914,BzOH,15.684117314373436,106.90388085427273,0.0,120.0,3,6,MeOH,120.0,12.0,12.0,False,921.368541838346,252.05141180845698,3.8280273688851567
192,0.02522754010689478,0.037843044539707126,None,0.0,43.201652117843246,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,994.394684205839,42.29655529034821,5.334734322759192
193,0.1940873342783067,0.19269688614567612,HF,6.997447721179624,1.8298325790884715,0.0,120.0,0,3,MeOH,150.0,10.0,24.0,False,1017.3721691518226,249.41609969632142,5.232522762139579
194,0.12305385593990432,0.1224531225841327,HCl,1.9119238974358967,117.5158974358974,0.0,120.0,3,3,MeOH,200.0,3.0,24.0,False,1045.4194065602167,214.4259669603509,5.042665413154606
195,0.02506477404707361,0.04897744253836542,None,0.0,57.50219899944414,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,996.2331788386318,38.83990344362036,5.637695363395601
196,0.02539359462378691,0.04961996941178393,None,0.0,28.80110141189549,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1107.5668361925038,44.64657926722563,5.351017489546131
197,0.09493759249434562,0.06019382411364594,None,0.0,0.0,0.0,120.0,2,1,MeOH,200.0,12.0,6.0,True,981.6054715627358,215.5687178793507,4.788269163075825
198,0.1949271830996452,0.1935307182620624,HF,5.997812332439678,1.5684279249329758,0.0,120.0,0,3,MeOH,150.0,10.0,24.0,False,1064.8083615284756,263.1502346304516,5.265389698395673
199,0.017164435290078956,0.015697605111990018,AcOH,19.99117647058824,0.0,0.0,120.0,1,2,MeOH,60.0,12.0,24.0,False,1068.1754540148481,231.62691737702855,4.4765688013723635
200,0.09000600755235152,0.12499749192399527,AcOH,22.035566150178784,0.0,0.0,120.0,2,3,MeOH,300.0,1.0,24.0,False,1004.0068090560799,203.77321019928962,5.032750099093962
201,0.03669503434873144,0.03669920655379125,AcOH,3.002008333333333,5.993227777777778,0.0,120.0,2,4,THF,160.0,12.0,72.0,False,1020.4309875154343,184.30098843786652,5.0352987292549445
202,0.01716443529007896,0.017155239872389094,None,0.0,0.0,0.0,120.0,1,2,Ethanol,300.0,1.0,24.0,False,1060.227607801828,112.85369574419249,5.257833218377727
203,0.03396453115183077,0.04716886487697935,None,0.0,0.0,0.0,120.0,2,3,Ethanol,300.0,1.0,24.0,False,847.5343254871534,138.63711936443738,5.320770544092447
204,0.03365575547074305,0.059013553052594064,AcOH,10.1955,0.0,0.0,120.0,1,2,Ethanol,80.0,12.0,24.0,False,1039.138545973353,93.15020155425947,4.588685383797125
205,0.019683380461346787,0.018430456326767503,AcOH,35.13165829145729,0.0,0.0,120.0,1,2,Ethanol,60.0,12.0,48.0,False,1153.2249090589248,141.57536040151342,4.44968339539106
206,0.09000600755235152,0.12499749192399527,AcOH,22.035566150178784,0.0,0.0,120.0,2,3,Ethanol,300.0,1.0,24.0,False,964.6644021318763,152.01031586336532,5.032750099093962
207,0.09000600755235152,0.12499749192399527,Form,23.091051251489873,0.0,0.0,120.0,2,3,Ethanol,300.0,1.0,24.0,False,967.0054350015187,145.0742402612669,5.035471515487514
208,0.04389881148357789,0.08621110358987652,Form,100.44024,0.0,0.0,120.0,3,6,Ethanol,150.0,18.0,24.0,False,1292.8574482003703,154.22652405561087,4.545042868975323
209,0.01716443529007896,0.017155239872389094,BzOH,9.991589999999997,0.0,0.0,120.0,1,2,Ethanol,300.0,1.0,24.0,False,1217.7009724916136,105.81006322854014,5.366546580658636
210,0.01716443529007896,0.017155239872389094,BzOH,29.97476999999999,0.0,0.0,120.0,1,2,Ethanol,300.0,1.0,24.0,False,1324.5158250646575,149.46022582964673,5.472910994711905
211,0.020494335736354275,0.019189791127430328,BzOH,35.13165829145729,0.0,0.0,120.0,1,2,Ethanol,60.0,12.0,48.0,False,1200.3653402647656,277.85397073688466,4.44968339539106
212,0.07273770282264183,0.07264771875784855,None,0.0,23.96982857142857,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1337.613117415525,64.51101007315657,4.611913090249567
213,0.07273770282264183,0.07264771875784855,None,0.0,23.96982857142857,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1100.1920176614562,66.2811368571858,4.688507715449731
214,0.02574665293511844,0.025883344368867755,None,0.0,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1206.4847698047056,124.51823328778822,4.23357775052423
215,0.03102535702429596,0.03789981518266596,AcOH,41.78183333333333,0.0,0.0,120.0,4,8,Acetone,120.0,12.0,24.0,True,1220.2844218251303,43.66811300482118,4.591517743359019
216,0.06468636781298599,0.0646063440826969,AcOH,29.962285714285716,23.96982857142857,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1451.895211075762,93.07441297503581,4.345676950997907
217,0.06468636781298599,0.0646063440826969,AcOH,29.962285714285716,23.96982857142857,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1264.4627075849507,79.57849750482751,4.338468942678321
218,0.06468636781298599,0.0646063440826969,AcOH,29.962285714285716,23.96982857142857,48.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1243.9601667806744,66.20110760482521,4.324341055569779
219,0.06950289638030027,0.06941691410579187,AcOH,14.981142857142856,11.984914285714288,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1406.6034589318115,76.29491198022151,4.495865954000449
220,0.06950289638030027,0.06941691410579187,AcOH,14.981142857142856,11.984914285714288,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1213.6004356691683,60.77809939146286,4.5497110597165875
221,0.06950289638030027,0.06941691410579187,AcOH,14.981142857142856,11.984914285714288,48.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1192.9773914574523,47.40070949146056,4.508488000086811
222,0.06847618145634016,0.06839146933443016,AcOH,14.981142857142856,23.96982857142857,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1416.8506757461962,67.55437218457129,4.380060552464115
223,0.06847618145634016,0.06839146933443016,AcOH,14.981142857142856,23.96982857142857,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1211.257835950327,52.03755959581258,4.3475397024173965
224,0.06847618145634016,0.06839146933443016,AcOH,14.981142857142856,23.96982857142857,48.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1189.7749551421125,38.66016969581034,4.351807039369546
225,0.06560182090861835,0.06552066466812513,AcOH,29.962285714285716,11.984914285714288,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1456.2150813710139,98.82646439873844,4.404096638054802
226,0.06560182090861835,0.06552066466812513,AcOH,29.962285714285716,11.984914285714288,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1273.648151724423,85.33054892853019,4.398439307612963
227,0.06560182090861835,0.06552066466812513,AcOH,29.962285714285716,11.984914285714288,48.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1248.9321510880482,71.95315902852789,4.364186300038782
228,0.06654355728320377,0.06646123601737071,AcOH,29.962285714285716,0.0,0.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1230.013700859853,270.4918524642111,4.622717608483136
229,0.06654355728320377,0.06646123601737071,AcOH,29.962285714285716,0.0,24.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1130.3733781504607,343.4483267244067,4.54399494852657
230,0.06654355728320377,0.06646123601737071,AcOH,29.962285714285716,0.0,48.0,120.0,2,2,Acetone,150.0,12.0,24.0,False,1118.1858082120873,327.8550694207538,4.495983988643876
231,0.025491735579325187,0.02562707363254233,AcOH,6.000779999999999,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1329.709049952459,152.34612882114664,4.2689412794272155
232,0.02452062184296994,0.02465080416082644,AcOH,30.0039,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1425.2343752890179,182.75074335414573,4.287359656285522
233,0.02210013127477977,0.022217462977568887,AcOH,100.01299999999998,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1471.8274683022157,632.212931219764,4.299364896928886
234,0.0348308811033239,0.037133036083561895,AcOH,6.525120000000001,20.693952000000003,0.0,120.0,3,7,Acetone,120.0,12.0,24.0,False,1454.7322580953496,120.89337249826812,4.561588028342053
235,0.0331108163566814,0.035299283267672225,AcOH,32.62560000000001,20.693952000000007,0.0,120.0,3,7,Acetone,120.0,12.0,24.0,False,1450.770990343644,159.48065560792946,4.279105346292625
236,0.028994291982343982,0.0309106762818861,AcOH,107.66448000000004,20.693952000000003,0.0,120.0,3,7,Acetone,120.0,12.0,24.0,False,1573.8346461633846,369.93830414738625,4.101119548454361
237,0.03561171414962667,0.03954763323408622,HCl,11.327217803030305,39.34003787878788,0.0,120.0,4,8,Acetone,150.0,15.0,24.0,True,1428.132428101171,184.20810337996946,4.541428221719168
238,0.024312231289063683,0.02444130724161261,TFA,30.0039,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1528.6577039525798,155.69036235717502,4.2898369422918385
239,0.03221863998676888,0.03935750038199927,Form,23.87533333333333,0.0,0.0,120.0,4,8,Acetone,120.0,12.0,24.0,True,1293.343373424253,42.437307375791534,4.592074092856565
240,0.02484378027245681,0.02497567826920819,Form,30.0039,10.44796,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1490.7820691076013,108.93590142966463,4.134257680355933
241,0.02528090782641397,0.02541512657500181,Form,15.00195,5.227864000000001,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1405.6745328698032,131.36042129084444,4.051825881973688
242,0.02094211599139977,0.025582375248299524,BzOH,36.657589916666666,0.0,0.0,120.0,4,8,Acetone,120.0,12.0,24.0,True,1474.2542577084769,300.29280320268776,4.1815555606234325
243,0.02574665293511844,0.025883344368867755,BzOH,30.0039,0.0,0.0,120.0,3,9,Acetone,120.0,18.0,24.0,False,1465.2923499576318,146.04327207267897,4.294502702577474
244,0.017164435290078956,0.017155239872389094,BzOH,49.4239,0.0,0.0,120.0,3,3,Acetone,60.0,8.0,12.0,False,1536.3923026275418,681.6614047872762,4.244781382159574
245,0.008853015774615967,0.00788948180130311,BzOH,29.609788235294115,0.0,0.0,120.0,3,4,Acetone,120.0,36.0,24.0,False,1467.0828367182978,228.60862632347116,4.6551432502438645
246,0.016903529315100384,0.016894473671272996,None,0.0,49.95794999999998,0.0,120.0,4,1,THF,300.0,1.0,24.0,False,1170.4214051640367,49.71117993755348,4.750642939416815
247,0.049928130310890884,0.050026448683260144,None,0.0,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1081.5563853588526,110.30342796840054,5.403427793104031
248,0.03669503434873144,0.03669920655379125,AcOH,3.002008333333333,5.993227777777778,0.0,120.0,2,4,THF,160.0,12.0,72.0,False,1020.4309875154343,184.30098843786652,5.0352987292549445
249,0.03048946745259665,0.03049293408814107,AcOH,100.06694444444445,5.993227777777778,0.0,120.0,2,4,THF,160.0,12.0,72.0,False,1144.9876113878568,727.6284682987707,4.5681305282599265
250,0.043696374498324426,0.043782421309858564,AcOH,49.99040914285714,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1233.3314867388146,127.50549710537142,4.931841532239523
251,0.04854352396269785,0.04863911577107045,AcOH,9.999946148571428,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1133.2010342597582,128.36738856913558,5.063138966784689
252,0.0363083621414872,0.03631249038213144,TFA,6.034225555555557,5.993227777777778,0.0,120.0,2,4,THF,160.0,12.0,72.0,False,1140.841101147436,226.53992283286956,4.951794949564592
253,0.033582602952546864,0.03358642127588262,TFA,35.246976333333336,5.993227777777778,0.0,120.0,2,4,THF,160.0,12.0,72.0,False,1217.6533148428323,347.90560024417573,4.616641842881868
254,0.048091197178415264,0.04818589826580687,TFA,9.999946148571428,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1244.9414666861276,157.3305046108121,5.063138966784689
255,0.045634836008687334,0.04572470003467377,Form,49.99040914285713,2.9962285714285706,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1357.114704339089,161.49762893720066,4.925368650499575
256,0.04900603934746986,0.04910254194019475,Form,9.999946148571428,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1244.3070381123257,134.16341853329186,5.063138966784689
257,0.049928130310890884,0.050026448683260144,BzOH,9.999946148571428,2.9962285714285715,0.0,120.0,3,6,THF,25.0,12.0,72.0,False,1156.3717490680738,122.69484452607904,5.104997973875843
258,0.0015001675939003973,0.0015000260468417304,None,0.0,0.09998855835240272,0.0,120.0,2,1,MeOH,0.0,0.0,18.0,False,1078.3121455299172,217.50544620856095,3.5458957963544044
259,0.017110537098219566,0.017001362540198062,None,0.0,10.1955,0.0,120.0,0,3,MeOH,80.0,0.0,24.0,False,1154.2344904381112,108.454455331064,4.044041797110433
260,0.027070058037886258,0.037872729271452285,None,0.0,7.001017377567141,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,1068.1059366873724,85.57935912769099,4.010182002098544
261,0.026978027271846883,0.037743972388774916,None,0.0,14.00203475513428,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,1046.4044953785487,62.48900462559715,4.092178155611919
262,0.02680876275193613,0.03750716058257672,None,0.0,27.00392417061612,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,1009.2370439353584,54.53418584391741,4.649093712707636
263,0.0266288372877675,0.03725543343873528,None,0.0,41.00595892575039,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,869.1634471205564,49.341716551778944,5.12912824133712
264,0.026288571274529302,0.03677937969028705,None,0.0,68.00988309636651,0.0,100.0,1,1,MeOH,150.0,24.0,12.0,False,848.5417267440183,46.27473986136843,5.223989733647837
265,0.0256468160815388,0.025649324745388568,None,0.0,7.200275352973874,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1182.5628631050636,103.7732828533297,3.6151695055179864
266,0.025561849656883986,0.025564350009674896,None,0.0,14.400550705947747,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1216.1798999158977,91.90988488970257,3.590781818154009
267,0.02539359462378691,0.025396078518577045,None,0.0,28.80110141189549,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1224.0016223526147,81.62746782578051,3.8209206402077562
268,0.02522754010689478,0.02523000775892939,None,0.0,43.201652117843246,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1175.43023566708,75.89864833713156,3.9784311202892444
269,0.02506477404707361,0.025067225778015758,None,0.0,57.50219899944414,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1177.2952237757502,76.0583062789045,4.090045473702655
270,0.0256468160815388,0.03847198732666344,None,0.0,7.200275352973874,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1110.8765545052704,80.15943158769366,4.795914104758975
271,0.025561849656883986,0.03834453184828674,None,0.0,14.400550705947747,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1122.6058536234948,58.314982291661295,4.735113711180761
272,0.02539359462378691,0.03809213773120109,None,0.0,28.80110141189549,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1108.120302760398,48.15743523308478,5.13345525126679
273,0.02522754010689478,0.037843044539707126,None,0.0,43.201652117843246,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,994.394684205839,42.29655529034821,5.334734322759192
274,0.02506477404707361,0.0375988842598992,None,0.0,57.50219899944414,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,997.9730599354217,41.663535156612255,5.439276187797491
275,0.0256468160815388,0.05011477297048477,None,0.0,7.200275352973874,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1108.993931598634,76.7876143197112,5.0810431932686475
276,0.025561849656883986,0.04994874561378864,None,0.0,14.400550705947747,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1122.1245555737032,54.94316502367889,5.0261033421874055
277,0.02539359462378691,0.04961996941178393,None,0.0,28.80110141189549,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,1107.5668361925038,44.64657926722563,5.351017489546131
278,0.02522754010689478,0.04929549309517936,None,0.0,43.201652117843246,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,994.394684205839,39.47292357735631,5.543147775634813
279,0.02506477404707361,0.04897744253836542,None,0.0,57.50219899944414,0.0,110.0,3,6,MeOH,100.0,12.0,24.0,False,996.2331788386318,38.83990344362036,5.637695363395601
280,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,0.5,False,1103.0855279340599,46.95131645607793,4.205377371243786
281,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,1.0,False,1103.0855279340599,47.5663914222381,4.205377371243786
282,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,3.0,False,1104.728002695721,54.628550849823256,4.209230492392014
283,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,5.0,False,1123.439758710569,63.785216400080486,4.211935324851849
284,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,10.0,False,1127.536183306493,75.00077697235116,4.2309403637913015
285,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,15.0,False,1150.1326153799064,80.58653102416946,4.432639115935663
286,0.07627327136408686,0.07548940391906017,NH3,0.16830666666666666,4.440706666666666,0.5,110.0,0,3,MeOH,80.0,0.0,20.0,False,1209.140270324449,116.66229816846567,4.533176502253803
287,0.017164435290078956,0.015697605111990018,AcOH,19.99117647058824,0.0,0.0,120.0,1,2,MeOH,60.0,12.0,24.0,False,1068.1754540148481,231.62691737702855,4.4765688013723635
288,0.09596728996050537,0.09615626855215006,HCl,1.1319085714285717,4.1860642285714285,0.0,120.0,3,6,MeOH,320.0,12.0,21.0,False,1172.8476697194503,782.7535124416461,5.018623176301473
289,0.16300640656974336,0.16221062991664328,HCl,1.9119238974358967,6.600808205128202,0.0,120.0,3,3,MeOH,200.0,3.0,24.0,False,1195.1325361279,262.41771630290236,4.856809729990513
290,0.14024014866894122,0.1395555140064976,HCl,1.9119238974358967,61.74564102564102,0.0,120.0,3,3,MeOH,200.0,3.0,24.0,False,1060.4015116527082,211.6001925766165,4.994376257199312
291,0.0902034887616762,0.09038111728775666,TFA,9.987428571428572,0.0,0.0,120.0,3,6,MeOH,320.0,12.0,21.0,False,1228.9986873429352,683.9533911580345,4.986651801163642
292,0.08773642573925118,0.08950754515040289,TFA,6.355636363636362,0.0,0.5,120.0,5,2,MeOH,150.0,8.0,72.0,False,1259.213382718702,289.6863495584525,5.084336103760878
293,0.08082567987622796,0.08245729330636431,TFA,19.06690909090909,0.0,0.5,120.0,5,2,MeOH,150.0,8.0,72.0,False,1357.8636068871194,312.387302417211,4.847129829056472
294,0.07776309233561306,0.0793328818631248,TFA,25.42254545454545,0.0,0.5,120.0,5,2,MeOH,150.0,8.0,72.0,False,1407.3962261238464,434.81425187134914,4.766424837613178
